patientid, geneid, expression_value
patient87,17,826392.85
patient87,18,-86747.07
patient87,19,878100.49
patient87,20,1054030.09
patient87,21,982401.97
patient87,22,931279.01
patient87,23,1543178.08
patient87,24,1886832.11
patient87,25,1231761.99
patient87,26,572156.28
patient87,27,237402.18
patient87,28,1171193.89
patient87,29,1735594.53
patient87,30,830208.23
patient87,31,1298818.70
patient87,32,1240634.71
patient87,33,-93113.01
patient87,34,1424273.29
patient87,35,1507413.07
patient87,36,863955.00
patient87,37,1111640.65
patient87,38,1006199.41
patient87,39,745929.12
patient87,40,1888406.97
patient87,41,910889.39
patient87,42,444741.78
patient87,43,830475.53
patient87,44,791274.26
patient87,45,644923.33
patient87,46,2001525.82
patient87,47,1956700.40
patient87,48,1940776.17
patient87,49,1355881.66
patient87,50,478146.89
patient87,51,659961.48
patient87,52,781024.32
patient87,53,426.93
patient87,54,1700367.02
patient87,55,700753.48
patient87,56,1164753.47
patient87,57,1283463.93
patient87,58,91553.24
patient87,59,1927707.53
patient87,60,1685829.90
patient87,61,227961.34
patient87,62,594458.11
patient87,63,1738470.76
patient87,64,1408107.06
patient87,65,271862.07
patient87,66,805487.84
patient87,67,1606876.70
patient87,68,1905401.02
patient87,69,373752.20
patient87,70,25847.06
patient87,71,243621.48
patient87,72,116362.87
patient87,73,116024.78
patient87,74,522294.78
patient87,75,350580.99
patient87,76,1899627.56
patient87,77,436169.58
patient87,78,403392.59
patient87,79,-173108.45
patient87,80,1993335.90
patient87,81,1615231.63
patient87,82,884791.88
patient87,83,740451.13
patient87,84,700173.93
patient87,85,1874815.30
patient87,86,823582.45
patient87,87,-186221.62
patient87,88,436130.96
patient87,89,248592.36
patient87,90,1477100.60
patient87,91,603028.06
patient87,92,1214288.71
patient87,93,177919.47
patient87,94,794732.02
patient87,95,1097780.31
patient87,96,1590022.25
patient87,97,444930.58
patient87,98,924820.61
patient87,99,811311.46
patient88,0,1924590.21
patient88,1,319687.78
patient88,2,1989616.43
patient88,3,1630786.39
patient88,4,1454950.39
patient88,5,1815808.95
patient88,6,1698606.97
patient88,7,210540.84
patient88,8,504665.69
patient88,9,1052273.69
patient88,10,603942.45
patient88,11,310193.14
patient88,12,1898139.71
patient88,13,-47320.12
patient88,14,190442.17
patient88,15,1340976.10
patient88,16,332691.59
patient88,17,1551494.81
patient88,18,1958096.94
patient88,19,1267706.78
patient88,20,280674.70
patient88,21,1853558.78
patient88,22,1728126.45
patient88,23,57405.86
patient88,24,1915967.59
patient88,25,1110064.53
patient88,26,1194566.85
patient88,27,2049.92
patient88,28,1481200.65
patient88,29,445535.75
patient88,30,1787443.50
patient88,31,-107174.59
patient88,32,1464526.11
patient88,33,1913412.10
patient88,34,277443.58
patient88,35,1401866.74
patient88,36,1984566.73
patient88,37,903639.68
patient88,38,1774004.47
patient88,39,1819396.79
patient88,40,1169352.95
patient88,41,1879581.57
patient88,42,904150.45
patient88,43,35206.31
patient88,44,-116874.27
patient88,45,774578.21
patient88,46,770522.05
patient88,47,1250446.62
patient88,48,1873800.35
patient88,49,633280.45
patient88,50,128935.54
patient88,51,183552.36
patient88,52,284832.19
patient88,53,1731719.74
patient88,54,900096.04
patient88,55,1130940.51
patient88,56,85805.29
patient88,57,1998789.39
patient88,58,189160.21
patient88,59,805460.96
patient88,60,427898.38
patient88,61,1562435.47
patient88,62,1160720.51
patient88,63,1820070.47
patient88,64,1824184.62
patient88,65,1750772.69
patient88,66,1469283.02
patient88,67,230919.59
patient88,68,222548.55
patient88,69,1088004.16
patient88,70,659986.37
patient88,71,-142907.71
patient88,72,70756.48
patient88,73,1443312.02
patient88,74,111827.40
patient88,75,962144.03
patient88,76,-97824.33
patient88,77,714901.55
patient88,78,1819658.27
patient88,79,948105.31
patient88,80,91696.14
patient88,81,1505307.47
patient88,82,1496622.03
patient88,83,507011.04
patient88,84,499210.53
patient88,85,1306096.55
patient88,86,1912780.25
patient88,87,609170.45
patient88,88,151546.95
patient88,89,876973.58
patient88,90,47665.96
patient88,91,1069681.30
patient88,92,1622574.22
patient88,93,359591.63
patient88,94,1923938.95
patient88,95,36751.74
patient88,96,32565.82
patient88,97,1189871.96
patient88,98,1530972.86
patient88,99,1374707.47
patient89,0,890125.07
patient89,1,1331363.70
patient89,2,1599090.15
patient89,3,312228.29
patient89,4,270499.30
patient89,5,229264.47
patient89,6,1011310.89
patient89,7,1156599.22
patient89,8,180055.91
patient89,9,946332.65
patient89,10,828658.17
patient89,11,175017.05
patient89,12,1226244.48
patient89,13,686788.27
patient89,14,-162669.86
patient89,15,770344.83
patient89,16,-120983.04
patient89,17,691990.86
patient89,18,1248798.78
patient89,19,1034017.20
patient89,20,1690669.11
patient89,21,1038483.76
patient89,22,207912.38
patient89,23,713942.94
patient89,24,689740.78
patient89,25,968209.93
patient89,26,1698061.17
patient89,27,282436.74
patient89,28,577489.40
patient89,29,923502.65
patient89,30,1211573.84
patient89,31,376173.10
patient89,32,128017.73
patient89,33,1831290.12
patient89,34,1159664.02
patient89,35,633878.96
patient89,36,-76512.46
patient89,37,1700635.17
patient89,38,595747.86
patient89,39,169654.62
patient89,40,1836779.74
patient89,41,1125608.48
patient89,42,1787285.88
patient89,43,1618656.58
patient89,44,571567.98
patient89,45,898714.88
patient89,46,10796.45
patient89,47,1565216.77
patient89,48,1063977.02
patient89,49,1377549.08
patient89,50,1544859.02
patient89,51,293847.04
patient89,52,696079.11
patient89,53,1932833.48
patient89,54,1266603.38
patient89,55,822477.32
patient89,56,1838396.31
patient89,57,667163.93
patient89,58,263126.49
patient89,59,704512.30
patient89,60,321106.51
patient89,61,1460034.84
patient89,62,-87978.54
patient89,63,438313.13
patient89,64,-66475.67
patient89,65,192452.85
patient89,66,875124.50
patient89,67,642417.21
patient89,68,886778.43
patient89,69,636405.51
patient89,70,1741838.78
patient89,71,474726.34
patient89,72,779364.57
patient89,73,1041534.90
patient89,74,1674027.57
patient89,75,1476714.70
patient89,76,748836.66
patient89,77,1611538.51
patient89,78,285614.80
patient89,79,266489.61
patient89,80,1052027.01
patient89,81,1114405.55
patient89,82,119004.32
patient89,83,112442.73
patient89,84,5723.52
patient89,85,992965.93
patient89,86,-29433.19
patient89,87,806281.61
patient89,88,1771309.00
patient89,89,1011502.07
patient89,90,1815512.63
patient89,91,1013757.93
patient89,92,1686233.44
patient89,93,585709.13
patient89,94,1486626.81
patient89,95,158330.66
patient89,96,686110.33
patient89,97,1081134.62
patient89,98,1126326.69
patient89,99,968714.08
patient90,0,999959.54
patient90,1,1461670.94
patient90,2,1300841.40
patient90,3,364259.36
patient90,4,565087.75
patient90,5,658121.82
patient90,6,302604.71
patient90,7,1003121.35
patient90,8,1796411.47
patient90,9,1093990.09
patient90,10,1723907.83
patient90,11,619557.70
patient90,12,998607.14
patient90,13,891154.61
patient90,14,-81500.38
patient90,15,1919715.17
patient90,16,1028145.80
patient90,17,1061751.87
patient90,18,1556722.27
patient90,19,1338594.94
patient90,20,1456048.06
patient90,21,1647100.48
patient90,22,1478158.82
patient90,23,1761461.84
patient90,24,1905665.46
patient90,25,1704391.39
patient90,26,170523.92
patient90,27,931255.39
patient90,28,1917089.69
patient90,29,-117157.13
patient90,30,1167933.41
patient90,31,709323.18
patient90,32,789838.38
patient90,33,244549.18
patient90,34,1487073.17
patient90,35,1087748.19
patient90,36,-130008.77
patient90,37,1555989.82
patient90,38,1747861.37
patient90,39,1047725.13
patient90,40,1631578.81
patient90,41,780717.51
patient90,42,1048603.62
patient90,43,495656.71
patient90,44,1797174.42
patient90,45,1453984.73
patient90,46,1713172.48
patient90,47,414682.05
patient90,48,371840.91
patient90,49,1766927.53
patient90,50,1453961.26
patient90,51,368154.82
patient90,52,744448.68
patient90,53,1038413.37
patient90,54,-167662.05
patient90,55,451441.34
patient90,56,250199.66
patient90,57,1140818.65
patient90,58,117486.58
patient90,59,248841.45
patient90,60,1812207.48
patient90,61,1172925.39
patient90,62,1167351.41
patient90,63,55241.08
patient90,64,-19875.30
patient90,65,2000801.62
patient90,66,240728.07
patient90,67,433432.84
patient90,68,1167171.26
patient90,69,1279861.61
patient90,70,645695.88
patient90,71,1079357.47
patient90,72,276537.64
patient90,73,497834.67
patient90,74,1853662.08
patient90,75,2000716.75
patient90,76,1598632.79
patient90,77,241287.84
patient90,78,927587.55
patient90,79,876865.54
patient90,80,-62090.00
patient90,81,727648.57
patient90,82,1184717.94
patient90,83,659537.53
patient90,84,1113839.33
patient90,85,587129.75
patient90,86,1062143.69
patient90,87,1390144.37
patient90,88,457474.54
patient90,89,1443698.78
patient90,90,188450.41
patient90,91,-56244.71
patient90,92,54113.49
patient90,93,1357484.70
patient90,94,654342.62
patient90,95,420096.17
patient90,96,1580968.70
patient90,97,1255453.68
patient90,98,397708.37
patient90,99,487246.89
patient91,0,1495377.55
patient91,1,1455370.35
patient91,2,549850.18
patient91,3,-31027.44
patient91,4,12373.43
patient91,5,1842964.99
patient91,6,1955787.37
patient91,7,1847613.19
patient91,8,1663348.15
patient91,9,-35522.44
patient91,10,1076556.39
patient91,11,525556.21
patient91,12,785419.89
patient91,13,239821.94
patient91,14,452442.59
patient91,15,78386.69
patient91,16,645705.81
patient91,17,1685774.26
patient91,18,521903.24
patient91,19,31835.21
patient91,20,754456.64
patient91,21,1628304.47
patient91,22,787410.02
patient91,23,1760539.05
patient91,24,1398242.40
patient91,25,1730360.01
patient91,26,1102642.18
patient91,27,880539.47
patient91,28,1585746.19
patient91,29,1517294.36
patient91,30,455476.49
patient91,31,1635035.01
patient91,32,1770733.84
patient91,33,98832.15
patient91,34,1487403.95
patient91,35,270569.33
patient91,36,1847498.00
patient91,37,950456.30
patient91,38,718793.48
patient91,39,108868.73
patient91,40,-56174.84
patient91,41,621655.69
patient91,42,1610712.97
patient91,43,1518637.22
patient91,44,527643.64
patient91,45,1409803.54
patient91,46,476854.41
patient91,47,1906741.67
patient91,48,755293.53
patient91,49,807532.95
patient91,50,297498.85
patient91,51,1874179.50
patient91,52,549542.11
patient91,53,-68763.45
patient91,54,747850.54
patient91,55,1281955.23
patient91,56,1255766.09
patient91,57,-147339.39
patient91,58,334019.22
patient91,59,1004012.95
patient91,60,1676619.42
patient91,61,1592767.87
patient91,62,1122096.73
patient91,63,705645.56
patient91,64,-101293.92
patient91,65,379784.97
patient91,66,1941778.20
patient91,67,1688663.11
patient91,68,507934.54
patient91,69,1123472.01
patient91,70,107547.19
patient91,71,209260.20
patient91,72,-93687.17
patient91,73,1020593.10
patient91,74,793166.10
patient91,75,1738211.73
patient91,76,164049.79
patient91,77,1912422.10
patient91,78,633026.97
patient91,79,-133236.86
patient91,80,1057591.13
patient91,81,-74851.35
patient91,82,275270.37
patient91,83,720884.06
patient91,84,627237.82
patient91,85,1105677.12
patient91,86,1609012.84
patient91,87,1871263.64
patient91,88,-2802.16
patient91,89,943025.89
patient91,90,652083.19
patient91,91,27387.14
patient91,92,1642339.05
patient91,93,298139.08
patient91,94,1440773.17
patient91,95,350510.31
patient91,96,858675.12
patient91,97,305572.62
patient91,98,798743.73
patient91,99,280359.72
patient92,0,832872.43
patient92,1,182625.68
patient92,2,523567.49
patient92,3,523563.97
patient92,4,1493633.30
patient92,5,1934996.31
patient92,6,1316372.74
patient92,7,1928663.55
patient92,8,681361.10
patient92,9,514362.84
patient92,10,650523.04
patient92,11,1250867.02
patient92,12,1252484.50
patient92,13,-62662.80
patient92,14,1124342.37
patient92,15,42341.23
patient92,16,876159.25
patient92,17,1973336.28
patient92,18,1033483.37
patient92,19,98196.28
patient92,20,1688843.01
patient92,21,1833765.45
patient92,22,1876995.07
patient92,23,1723437.17
patient92,24,1393540.72
patient92,25,1714662.89
patient92,26,1444038.07
patient92,27,-55762.31
patient92,28,481373.60
patient92,29,483374.42
patient92,30,1660553.90
patient92,31,192481.45
patient92,32,208892.15
patient92,33,1386650.40
patient92,34,-15845.98
patient92,35,790368.65
patient92,36,1832637.96
patient92,37,212975.25
patient92,38,1567638.94
patient92,39,1944346.90
patient92,40,1669590.16
patient92,41,58227.38
patient92,42,1417150.79
patient92,43,1213981.85
patient92,44,788494.65
patient92,45,1267483.99
patient92,46,1256782.65
patient92,47,218210.28
patient92,48,536817.94
patient92,49,1928829.71
patient92,50,1999453.16
patient92,51,1151579.84
patient92,52,771662.13
patient92,53,-6020.87
patient92,54,-99408.49
patient92,55,921209.37
patient92,56,1355744.66
patient92,57,1375413.82
patient92,58,1227097.93
patient92,59,1542695.51
patient92,60,282975.42
patient92,61,518291.69
patient92,62,1753286.38
patient92,63,1782386.30
patient92,64,-29446.17
patient92,65,915152.00
patient92,66,-117497.57
patient92,67,1000512.76
patient92,68,732814.81
patient92,69,528190.55
patient92,70,61978.69
patient92,71,727431.86
patient92,72,667885.24
patient92,73,319306.14
patient92,74,1216455.83
patient92,75,1068252.53
patient92,76,1231474.52
patient92,77,1725495.90
patient92,78,180404.98
patient92,79,1834957.64
patient92,80,1120076.75
patient92,81,538567.55
patient92,82,530158.27
patient92,83,128942.52
patient92,84,59077.87
patient92,85,1329779.93
patient92,86,712355.17
patient92,87,204172.11
patient92,88,-143400.23
patient92,89,508545.08
patient92,90,685790.92
patient92,91,980161.90
patient92,92,-65771.79
patient92,93,317149.83
patient92,94,117111.51
patient92,95,560208.72
patient92,96,1531773.91
patient92,97,-68540.73
patient92,98,1255725.29
patient92,99,-104877.30
patient93,0,607151.86
patient93,1,1909438.87
patient93,2,661563.19
patient93,3,1456688.83
patient93,4,1600475.12
patient93,5,198216.01
patient93,6,1771000.41
patient93,7,18059.00
patient93,8,1285000.24
patient93,9,827183.24
patient93,10,1914404.13
patient93,11,1973109.83
patient93,12,1401011.70
patient93,13,1554586.33
patient93,14,1678098.03
patient93,15,1704790.31
patient93,16,104298.33
patient93,17,-101643.01
patient93,18,264954.03
patient93,19,1984850.77
patient93,20,1408714.51
patient93,21,1436144.07
patient93,22,1692368.44
patient93,23,1893425.86
patient93,24,162458.64
patient93,25,538426.99
patient93,26,720220.83
patient93,27,1991772.30
patient93,28,1983732.59
patient93,29,1498816.19
patient93,30,1487824.50
patient93,31,-108338.19
patient93,32,49419.41
patient93,33,1162591.98
patient93,34,82199.84
patient93,35,1001042.57
patient93,36,311627.64
patient93,37,1928876.82
patient93,38,279525.08
patient93,39,1741538.66
patient93,40,1030351.39
patient93,41,1896719.85
patient93,42,1133287.09
patient93,43,565634.91
patient93,44,1285039.90
patient93,45,395013.39
patient93,46,1825945.90
patient93,47,840092.85
patient93,48,466738.01
patient93,49,302019.81
patient93,50,-180340.43
patient93,51,-87639.88
patient93,52,1271894.63
patient93,53,1086989.82
patient93,54,230191.80
patient93,55,1469136.56
patient93,56,1026643.30
patient93,57,1953980.17
patient93,58,233143.50
patient93,59,410928.29
patient93,60,-52357.80
patient93,61,1549904.51
patient93,62,19214.59
patient93,63,1088891.20
patient93,64,933352.58
patient93,65,789015.23
patient93,66,630206.39
patient93,67,1301474.46
patient93,68,1646105.18
patient93,69,972328.97
patient93,70,1449968.00
patient93,71,1747252.01
patient93,72,1787989.18
patient93,73,1544539.75
patient93,74,873910.92
patient93,75,64322.77
patient93,76,238875.56
patient93,77,767106.96
patient93,78,1032134.44
patient93,79,658463.39
patient93,80,245084.38
patient93,81,1581010.25
patient93,82,735880.24
patient93,83,766765.05
patient93,84,1696930.98
patient93,85,1908056.61
patient93,86,559585.18
patient93,87,2000090.69
patient93,88,348933.52
patient93,89,732983.65
patient93,90,1091708.80
patient93,91,1865342.54
patient93,92,135500.83
patient93,93,1368847.65
patient93,94,1157500.52
patient93,95,1423821.69
patient93,96,1454976.43
patient93,97,253071.00
patient93,98,1557208.28
patient93,99,1718853.52
patient94,0,289857.16
patient94,1,1762627.34
patient94,2,-176752.43
patient94,3,1721666.86
patient94,4,1196571.43
patient94,5,-51773.61
patient94,6,266234.87
patient94,7,604153.28
patient94,8,218744.75
patient94,9,1979275.69
patient94,10,1538561.24
patient94,11,-27454.21
patient94,12,64219.85
patient94,13,1022202.53
patient94,14,1898141.23
patient94,15,-25984.57
patient94,16,-117628.45
patient94,17,1956698.68
patient94,18,843130.39
patient94,19,242412.50
patient94,20,1938589.69
patient94,21,-175758.67
patient94,22,1490452.81
patient94,23,806086.17
patient94,24,1448878.03
patient94,25,1656822.19
patient94,26,687913.57
patient94,27,1206238.64
patient94,28,1157578.35
patient94,29,-141051.25
patient94,30,379882.21
patient94,31,890092.19
patient94,32,1077801.95
